id,timestamp,headline,source,corridor,risk_score,severity,summary,url
EVT_1091,2026-08-20T08:00:00Z,Tanker boarded off tanjung piai crew unharmed vessel released,LLaMA Ground Truth / Malacca,Malacca,7.0,HIGH,"Boarding incident, crew and vessel safe",https://krude.energy/intelligence
EVT_1092,2026-08-20T08:00:00Z,Malacca strait congestion adds two days to gulf india voyages,LLaMA Ground Truth / Malacca,Malacca,5.0,HIGH,Transit delays affecting voyage times,https://krude.energy/intelligence
EVT_1093,2026-08-20T08:00:00Z,Indias crude cargoes from asia pacific reroute via lombok as malacca traffic builds,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Rerouting away from primary strait,https://krude.energy/intelligence
EVT_1094,2026-08-20T08:00:00Z,Reuters exclusive pirates hijack product tanker in malacca strait cargo siphoned,LLaMA Ground Truth / Malacca,Malacca,8.0,CRITICAL,Confirmed hijacking and cargo theft,https://krude.energy/intelligence
EVT_1095,2026-08-20T08:00:00Z,Malacca strait closed to deep draft vessels after collision spills bunker fuel,LLaMA Ground Truth / Malacca,Malacca,9.0,CRITICAL,Strait closed to deep draft traffic,https://krude.energy/intelligence
EVT_1096,2026-08-20T08:00:00Z,Singapore bunker prices ease as malacca queues clear,LLaMA Ground Truth / Malacca,Malacca,2.0,LOW,"Congestion clearing, prices easing",https://krude.energy/intelligence
EVT_1097,2026-08-20T08:00:00Z,Recaap reports drop in incidents across asian waterways,LLaMA Ground Truth / Malacca,Malacca,2.0,LOW,Regional maritime incident count falling,https://krude.energy/intelligence
EVT_1098,2026-08-20T08:00:00Z,Malaysia navy escorts convoy after third boarding this month,LLaMA Ground Truth / Malacca,Malacca,7.0,HIGH,Escorts introduced after repeated boardings,https://krude.energy/intelligence
EVT_1099,2026-08-20T08:00:00Z,Malacca strait india energy security choke point analysis lng crude,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Analytical piece on chokepoint exposure,https://krude.energy/intelligence
EVT_1100,2026-08-20T08:00:00Z,Indonesia proposes transit fee for malacca strait shipping,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Proposed transit cost increase,https://krude.energy/intelligence
EVT_1101,2026-08-20T08:00:00Z,Two vessels collide near one fathom bank traffic separation scheme suspended,LLaMA Ground Truth / Malacca,Malacca,8.0,CRITICAL,Collision suspends traffic separation scheme,https://krude.energy/intelligence
EVT_1102,2026-08-20T08:00:00Z,War risk underwriters review malacca strait premiums after incident cluster,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Insurance premiums under review,https://krude.energy/intelligence
EVT_1103,2026-08-20T08:00:00Z,India navy deploys ship to andaman sea to monitor malacca approaches,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Naval monitoring of strait approaches,https://krude.energy/intelligence
EVT_1104,2026-08-20T08:00:00Z,Malacca strait reopens to all traffic after wreck removal completed,LLaMA Ground Truth / Malacca,Malacca,1.0,LOW,"Strait fully reopened, disruption removed",https://krude.energy/intelligence
EVT_1105,2026-08-20T08:00:00Z,Lombok sunda alternative routes add 1200 nautical miles for vlccs,LLaMA Ground Truth / Malacca,Malacca,5.0,HIGH,Alternative routing cost quantified,https://krude.energy/intelligence
EVT_1106,2026-08-20T08:00:00Z,Haze cuts visibility malacca strait pilots suspend night transits,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Night transits suspended for visibility,https://krude.energy/intelligence
EVT_1107,2026-08-20T08:00:00Z,Chinese naval vessels transit malacca strait in show of presence,LLaMA Ground Truth / Malacca,Malacca,5.0,HIGH,Naval presence signalling in the strait,https://krude.energy/intelligence
EVT_1108,2026-08-20T08:00:00Z,Malacca strait piracy up 40 percent recaap half year figures,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Sharp rise in reported piracy,https://krude.energy/intelligence
EVT_1109,2026-08-20T08:00:00Z,Indonesian navy detains tanker for anchoring illegally off batam,LLaMA Ground Truth / Malacca,Malacca,5.0,HIGH,Vessel detained for anchoring violation,https://krude.energy/intelligence
EVT_1110,2026-08-20T08:00:00Z,Malacca strait traffic normal singapore mpa daily bulletin,LLaMA Ground Truth / Malacca,Malacca,3.0,MEDIUM,Routine traffic status bulletin,https://krude.energy/intelligence
EVT_1111,2026-08-20T08:00:00Z,Malacca dilemma why india cannot ignore the eastern approaches,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Strategic commentary on eastern exposure,https://krude.energy/intelligence
EVT_1112,2026-08-20T08:00:00Z,Strait of malacca vlcc rates firm on longer ballast legs,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Freight rates firming on routing changes,https://krude.energy/intelligence
EVT_1113,2026-08-20T08:00:00Z,Regional navies agree information sharing centre expansion for malacca,LLaMA Ground Truth / Malacca,Malacca,2.0,LOW,Security cooperation expanded,https://krude.energy/intelligence
EVT_1114,2026-08-20T08:00:00Z,Armed men board bulk carrier off port klang steal ships stores,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,"Armed boarding, minor theft only",https://krude.energy/intelligence
EVT_1115,2026-08-20T08:00:00Z,Indian refiners hedge malacca risk with west africa cargoes,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Sourcing hedge against strait exposure,https://krude.energy/intelligence
EVT_1116,2026-08-20T08:00:00Z,Malacca strait vessel arrivals steady despite regional tension,LLaMA Ground Truth / Malacca,Malacca,3.0,MEDIUM,"Traffic steady, no disruption",https://krude.energy/intelligence
EVT_1117,2026-08-20T08:00:00Z,Singapore tightens security level for tankers transiting phillip channel,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Security level raised for tankers,https://krude.energy/intelligence
EVT_1118,2026-08-20T08:00:00Z,Malacca strait attack on tug and barge convoy crew taken hostage,LLaMA Ground Truth / Malacca,Malacca,8.0,CRITICAL,Crew taken hostage in confirmed attack,https://krude.energy/intelligence
EVT_1119,2026-08-20T08:00:00Z,Hostages released malacca strait hijacking ends without ransom,LLaMA Ground Truth / Malacca,Malacca,2.0,LOW,Hostage incident resolved,https://krude.energy/intelligence
EVT_1120,2026-08-20T08:00:00Z,Thailand revives kra canal study as malacca congestion mounts,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Long-term bypass under study,https://krude.energy/intelligence
EVT_1121,2026-08-20T08:00:00Z,Malacca strait lng carriers face queue at eastern anchorage,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Anchorage queueing for gas carriers,https://krude.energy/intelligence
EVT_1122,2026-08-20T08:00:00Z,Malaysia says no closure planned for malacca strait despite reports,LLaMA Ground Truth / Malacca,Malacca,3.0,MEDIUM,Closure rumours denied by authority,https://krude.energy/intelligence
EVT_1123,2026-08-20T08:00:00Z,Malacca strait sea robbery indonesia arrests eight,LLaMA Ground Truth / Malacca,Malacca,4.0,MEDIUM,Arrests following robbery incidents,https://krude.energy/intelligence
EVT_1124,2026-08-20T08:00:00Z,Missile lands near tanker in bab el mandeb no damage reported,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,"Near miss, no damage to vessel",https://krude.energy/intelligence
EVT_1125,2026-08-20T08:00:00Z,Gulf of aden convoy system extended to indian flagged vessels,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,5.0,HIGH,Convoy protection extended,https://krude.energy/intelligence
EVT_1126,2026-08-20T08:00:00Z,Bab el mandeb reopens to commercial traffic after 48 hour halt,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,2.0,LOW,Traffic resumed after temporary halt,https://krude.energy/intelligence
EVT_1127,2026-08-20T08:00:00Z,Indian navy escorts merchant ships through gulf of aden corridor,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,6.0,HIGH,Naval escort operations under way,https://krude.energy/intelligence
EVT_1128,2026-08-20T08:00:00Z,Product tanker struck by drone south of bab el mandeb crew evacuated,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,"Confirmed drone strike, crew evacuated",https://krude.energy/intelligence
EVT_1129,2026-08-20T08:00:00Z,Bab el mandeb effectively closed as all major carriers suspend transits,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,9.0,CRITICAL,Effective corridor closure,https://krude.energy/intelligence
EVT_1130,2026-08-20T08:00:00Z,Djibouti port volumes rise as vessels shelter from red sea threat,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,6.0,HIGH,"Vessels sheltering, threat ongoing",https://krude.energy/intelligence
EVT_1131,2026-08-20T08:00:00Z,Yemeni coast guard intercepts skiffs approaching tanker lane,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,6.0,HIGH,Interception near the shipping lane,https://krude.energy/intelligence
EVT_1132,2026-08-20T08:00:00Z,Operation aspides mandate extended for another twelve months,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,4.0,MEDIUM,Protective naval mandate extended,https://krude.energy/intelligence
EVT_1133,2026-08-20T08:00:00Z,Vlcc owners demand naval escort before bab el mandeb transit,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,6.0,HIGH,Owners conditioning transit on escort,https://krude.energy/intelligence
EVT_1134,2026-08-20T08:00:00Z,Bab el mandeb chokepoint what closure would cost indian refiners,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,5.0,HIGH,Impact analysis of potential closure,https://krude.energy/intelligence
EVT_1135,2026-08-20T08:00:00Z,Insurance rates for bab el mandeb fall back to pre crisis levels,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,2.0,LOW,War risk pricing normalising,https://krude.energy/intelligence
EVT_1136,2026-08-20T08:00:00Z,Houthi spokesman announces halt to attacks on all commercial shipping,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,2.0,LOW,Announced halt to shipping attacks,https://krude.energy/intelligence
EVT_1137,2026-08-20T08:00:00Z,Eritrea denies allowing armed groups to stage from its coast,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,5.0,HIGH,Denial amid staging allegations,https://krude.energy/intelligence
EVT_1138,2026-08-20T08:00:00Z,Bab el mandeb daily transit count lowest since records began,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Record low transit volume,https://krude.energy/intelligence
EVT_1139,2026-08-20T08:00:00Z,Indian owned cargo vessel hit in gulf of aden fire contained,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,"Indian-linked vessel struck, fire contained",https://krude.energy/intelligence
EVT_1140,2026-08-20T08:00:00Z,Somalia based pirates seize fishing dhow near gulf of aden,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,5.0,HIGH,"Small vessel seized, not commercial shipping",https://krude.energy/intelligence
EVT_1141,2026-08-20T08:00:00Z,Bab el mandeb what the transit data actually shows factbox,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,4.0,MEDIUM,Data explainer on transit levels,https://krude.energy/intelligence
EVT_1142,2026-08-20T08:00:00Z,Naval coalition downs eight drones over bab el mandeb overnight,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Sustained drone engagement over the strait,https://krude.energy/intelligence
EVT_1143,2026-08-20T08:00:00Z,Djibouti signs deal to expand tanker berthing capacity,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,3.0,MEDIUM,Port capacity expansion,https://krude.energy/intelligence
EVT_1144,2026-08-20T08:00:00Z,Gulf of aden security incident tanker reports suspicious approach,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,6.0,HIGH,Suspicious approach reported,https://krude.energy/intelligence
EVT_1145,2026-08-20T08:00:00Z,Shipping industry body declares gulf of aden high risk area again,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,High risk area designation restored,https://krude.energy/intelligence
EVT_1146,2026-08-20T08:00:00Z,Bab el mandeb salvage crews refloat grounded feeder vessel lane clear,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,2.0,LOW,"Grounding cleared, lane open",https://krude.energy/intelligence
EVT_1147,2026-08-20T08:00:00Z,Cape of good hope diversions add 14 days to gulf europe voyages,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,5.0,HIGH,Longer transit times from diversions,https://krude.energy/intelligence
EVT_1148,2026-08-20T08:00:00Z,Cape town port congestion worsens as diverted boxships queue,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,5.0,HIGH,Port congestion from diverted traffic,https://krude.energy/intelligence
EVT_1149,2026-08-20T08:00:00Z,Rough weather off cape of good hope forces vessels to slow steam,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,4.0,MEDIUM,Weather routing slows transits,https://krude.energy/intelligence
EVT_1150,2026-08-20T08:00:00Z,Tonne mile demand surges as cape route replaces suez for crude,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,4.0,MEDIUM,Tonne-mile demand up on route switch,https://krude.energy/intelligence
EVT_1151,2026-08-20T08:00:00Z,Vlcc breaks down off cape agulhas tow arranged,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,5.0,HIGH,Disabled tanker under tow,https://krude.energy/intelligence
EVT_1152,2026-08-20T08:00:00Z,South africa says cape route can absorb diverted traffic,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,3.0,MEDIUM,Capacity reassurance from authorities,https://krude.energy/intelligence
EVT_1153,2026-08-20T08:00:00Z,Cape of good hope transits fall as carriers return to red sea,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,2.0,LOW,"Return to Suez, diversions unwinding",https://krude.energy/intelligence
EVT_1154,2026-08-20T08:00:00Z,Indian refiners factor cape routing into q3 freight budgets,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,4.0,MEDIUM,Freight budgets adjusted for longer route,https://krude.energy/intelligence
EVT_1155,2026-08-20T08:00:00Z,Cape route adds 1 dollar a barrel to indian landed crude cost analysts,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,5.0,HIGH,Quantified landed cost increase,https://krude.energy/intelligence
EVT_1156,2026-08-20T08:00:00Z,Storm damage to container ship rounding cape cargo lost overboard,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,5.0,HIGH,Weather damage and cargo loss,https://krude.energy/intelligence
EVT_1157,2026-08-20T08:00:00Z,Saldanha bay crude terminal reports record transhipment volumes,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,3.0,MEDIUM,Terminal volume statistic,https://krude.energy/intelligence
EVT_1158,2026-08-20T08:00:00Z,Cape of good hope why the long way round is now the normal way,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,4.0,MEDIUM,Explainer on normalised diversions,https://krude.energy/intelligence
EVT_1159,2026-08-20T08:00:00Z,South african ports struggle with equipment failures amid diverted volumes,LLaMA Ground Truth / Cape of Good Hope,Cape of Good Hope,5.0,HIGH,Port capacity strain from diversions,https://krude.energy/intelligence
